,0,1,2,3,4,5,6,7,8,9,10,11
albite_train_015s_5250-2793,0.01590576,0.7407787,0.020718088,0.02523294,0.020457827,0.019335482,0.019086989,0.019267246,0.021811735,0.05478062,0.021571914,0.021052819
an_train_015s_5600-836,0.017640159,0.022284798,0.016933147,0.02721078,0.019493185,0.020607961,0.021665499,0.020121405,0.7567402,0.031547904,0.025069006,0.020685975
hb_train_120s_1225_02-1179,0.008462238,0.016942693,0.83696824,0.016730944,0.01676264,0.016365403,0.014026294,0.015140121,0.011220489,0.01909496,0.014406075,0.013879776
an_train_015s_5600-414,0.0368648,0.029547106,0.02890776,0.04289183,0.027790288,0.031524368,0.027425021,0.03129982,0.6322272,0.049077686,0.03534228,0.027101787
gyp_train_12s_3336-132,0.011423075,0.016898286,0.0146783,0.017848257,0.020361114,0.019328002,0.018175717,0.018890256,0.017553689,0.03314329,0.019848483,0.7918516
en_train_015s_5600-4769,0.0173456,0.018970467,0.013737151,0.018802205,0.016781624,0.016285952,0.019689593,0.8099075,0.016323645,0.017546408,0.019341463,0.015268343
bt_train_120s_1225-93,0.013316109,0.017519912,0.015324164,0.8173225,0.014151092,0.016912993,0.01697571,0.016222717,0.018721428,0.019106593,0.018671667,0.015755128
aug_train_030s_5600-3749,0.01741422,0.020342113,0.0196546,0.020721592,0.017747888,0.017872078,0.7902521,0.019058274,0.02146185,0.019598706,0.019330712,0.016545858
fo_train_030s_5040-2600,0.027212532,0.019532083,0.016700037,0.008775218,0.019037152,0.8022905,0.016405515,0.017362256,0.02271077,0.011556795,0.018272266,0.020144839
hb_train_015s_2500-1959,0.023437489,0.02227626,0.6660396,0.024490505,0.025978433,0.02876242,0.028198017,0.025710426,0.042401336,0.04703772,0.038171038,0.02749669
ms_train_015s_6400-6276,0.03840332,0.054912183,0.027505768,0.041855324,0.51209944,0.03820409,0.025030004,0.035267293,0.037449524,0.038794614,0.10992986,0.040548578
cal_train_1s_2300-2271,0.017300421,0.016345449,0.01865582,0.021445714,0.016554354,0.019072343,0.019595608,0.018316854,0.02412659,0.038753722,0.7708746,0.018958613
aug_train_030s_5600-4294,0.024170281,0.02697432,0.029364863,0.03137881,0.023452437,0.024879301,0.71512425,0.023992915,0.02449781,0.025520869,0.02859557,0.022048514
en_train_015s_5600-1378,0.018516742,0.019022014,0.015849015,0.0202263,0.017640647,0.018168125,0.017847933,0.7938876,0.01818994,0.026596576,0.018632835,0.015422185
hb_train_120s_1225_01-96,0.009927408,0.012537636,0.8707153,0.009839022,0.014128576,0.012160356,0.009592165,0.014209854,0.013940974,0.007984416,0.012779055,0.012185141
en_train_015s_5600-3268,0.01472058,0.016039107,0.013592924,0.01795457,0.016476419,0.015917076,0.015272583,0.8235096,0.016396375,0.01922169,0.01657707,0.014322028
mc_train_015s_5600-292,0.012489494,0.013937489,0.012065475,0.013681665,0.012494818,0.014140901,0.013736348,0.013700101,0.01969955,0.84420264,0.01654741,0.013304078
qtz_train_003s_4760-4152,0.6310881,0.03543814,0.03217797,0.035259597,0.03218049,0.034216914,0.031155197,0.032742947,0.0318242,0.041781817,0.033317883,0.02881674
mc_train_015s_5600-315,0.011424264,0.012922296,0.010020946,0.012044458,0.011398293,0.013439889,0.01223588,0.013060041,0.012979252,0.86103433,0.016582845,0.012857502
an_train_015s_5600-5226,0.014075915,0.016331695,0.012161613,0.016494473,0.014026549,0.014973142,0.016143862,0.015648257,0.8261514,0.024083715,0.014387457,0.015521902
aug_train_030s_5600-3658,0.019517098,0.02688497,0.05462047,0.031375702,0.026184341,0.026125178,0.69397765,0.023913419,0.02444115,0.026011549,0.024239969,0.02270848
albite_train_015s_5250-3999,0.01751756,0.7299384,0.014944415,0.023749622,0.01976184,0.020781925,0.02129759,0.02148464,0.019484425,0.06577915,0.023993278,0.021267228
cal_train_1s_2300-1326,0.01657571,0.016768241,0.015552471,0.021002753,0.015761752,0.017852766,0.017281521,0.016861673,0.01666998,0.035735846,0.7927643,0.017172987
fo_train_030s_5040-2460,0.012640488,0.015628288,0.013934931,0.013739335,0.014302107,0.841479,0.012163353,0.01453189,0.015359139,0.016546167,0.0150702335,0.014605054
fo_train_030s_5040-1826,0.013425905,0.01566488,0.014067323,0.012842918,0.014259863,0.8398269,0.013763278,0.014469925,0.014749749,0.01691047,0.015673155,0.014345727
albite_train_015s_5250-1816,0.015047958,0.76725173,0.018166473,0.017468248,0.01726299,0.018150324,0.017295463,0.019877654,0.016610624,0.051178124,0.02328229,0.018408
gyp_train_12s_3336-3118,0.013808939,0.022521239,0.022154657,0.018608509,0.025285022,0.021379968,0.020661723,0.023023624,0.0216109,0.0382164,0.022469219,0.75025976
qtz_train_003s_1148-1065,0.62969184,0.0347,0.03302175,0.036029242,0.029642224,0.034368794,0.031480845,0.033833,0.033756144,0.038327724,0.03614946,0.028999073
aug_train_030s_5600-182,0.014286155,0.019048026,0.020037608,0.014639488,0.015961364,0.018691877,0.80640805,0.018703543,0.019777965,0.018267594,0.018120214,0.016058248
fo_train_030s_5040-1937,0.013385315,0.015455183,0.014833867,0.013473294,0.014283499,0.8398798,0.012558821,0.014724838,0.015072891,0.017088808,0.015044556,0.014199042
en_train_015s_5600-764,0.019019265,0.019213846,0.02540177,0.018585723,0.020774072,0.017760085,0.025432961,0.7498615,0.025783833,0.034011982,0.025096234,0.019058801
qtz_train_003s-1599-1505,0.67718095,0.032533783,0.02873275,0.023110617,0.029489277,0.030640954,0.028997473,0.030143397,0.029284807,0.034934364,0.02944467,0.025506888
an_train_015s_5600-3016,0.017484652,0.01930393,0.025689557,0.02311869,0.017048623,0.022342937,0.016657509,0.023992045,0.76404464,0.029196152,0.022927579,0.018193685
mc_train_015s_5600-1055,0.007854754,0.010864938,0.006172159,0.012352644,0.01012111,0.009623034,0.010592109,0.010754863,0.0064450204,0.8952998,0.010322753,0.009596869
qtz_train_003s_4760-1042,0.6259211,0.03573403,0.035266507,0.031977665,0.03377363,0.03838738,0.029745938,0.03252696,0.031408533,0.04352942,0.032243054,0.029485933
qtz_train_015s_625-621,0.72448653,0.027017662,0.021173345,0.017454302,0.02631352,0.025184479,0.028533569,0.026695523,0.019924425,0.027104957,0.025704928,0.030406872
qtz_train_003s_4760-1812,0.64279455,0.03591657,0.03328856,0.030096991,0.031343073,0.033566214,0.030446218,0.03150007,0.030155113,0.0402819,0.032051053,0.028559655
en_train_015s_5600-4694,0.01398982,0.015531787,0.012764179,0.014807645,0.015530001,0.014522888,0.014523787,0.8372119,0.015305923,0.017034123,0.015453649,0.0133242505
bt_train_120s_1225-795,0.014973548,0.014855978,0.022221513,0.7889962,0.014514919,0.020044934,0.015386571,0.017805574,0.021539882,0.029754596,0.021015016,0.018891059
qtz_train_003s_4760-481,0.6220703,0.035982147,0.03360752,0.034029197,0.031462483,0.036008332,0.030811619,0.034251526,0.03433204,0.044007625,0.034090914,0.029346334
fo_train_030s_5040-3891,0.013074966,0.015674178,0.013295168,0.013760183,0.014184942,0.84215456,0.013195989,0.014554498,0.013728712,0.01674101,0.015271701,0.014364075
gyp_train_12s_3336-1663,0.013271757,0.016739234,0.0138928145,0.018137632,0.020600425,0.022078674,0.01931278,0.019179773,0.029298004,0.01582923,0.019719085,0.7919406
ms_train_015s_6400-3000,0.020979233,0.023222452,0.022071766,0.021378255,0.7537478,0.021354856,0.017292403,0.020748718,0.021309974,0.028300581,0.027035829,0.02255801
qtz_train_003s_4760-2778,0.6295651,0.034984697,0.03658669,0.03347024,0.03179657,0.0339109,0.029215356,0.033260737,0.032899167,0.04104513,0.033668686,0.029596694
bt_train_015s_5600-4985,0.015943298,0.023016721,0.020545939,0.7801523,0.018798668,0.020388968,0.016625857,0.020702109,0.016577367,0.030385645,0.019408658,0.017454466
qtz_train_003s_4760-3167,0.63969994,0.035516545,0.033803917,0.031260457,0.03195906,0.03337959,0.02790691,0.032886125,0.033214245,0.0410646,0.030969081,0.028339582
en_train_015s_5600-3012,0.016625714,0.016330035,0.014019776,0.017115513,0.01622686,0.015542294,0.015098842,0.82495046,0.01426558,0.019616246,0.01606377,0.014145023
ms_train_015s_6400-413,0.033797026,0.024549214,0.032131117,0.019572016,0.65686053,0.02631305,0.02827692,0.026379695,0.039343126,0.04471932,0.03630535,0.03175256
en_train_015s_5600-4353,0.014847486,0.016305584,0.01296079,0.017977152,0.016271513,0.015187395,0.015101061,0.826691,0.016131094,0.018474648,0.016038481,0.014013781
albite_train_015s_5250-1603,0.015687814,0.7700079,0.015353151,0.018233888,0.017231524,0.017349595,0.017018827,0.020273756,0.017419172,0.050964233,0.021330599,0.019129595
mc_train_015s_5600-4575,0.016669232,0.022754554,0.08604547,0.026604375,0.03030118,0.028707555,0.026570922,0.028470986,0.034318194,0.63922834,0.028830467,0.031498745
bt_train_120s_1225-285,0.0122969225,0.016031306,0.025842423,0.81812704,0.013609565,0.01845288,0.0119966045,0.015013993,0.01800347,0.015433173,0.01899027,0.016202472
qtz_train_015s_625-352,0.7354124,0.02632254,0.02642807,0.015355317,0.02381029,0.024941426,0.02597184,0.022485662,0.019990003,0.025698267,0.024869133,0.028715005
en_train_015s_5600-2292,0.015177384,0.01647207,0.013925854,0.015528414,0.016183509,0.016227169,0.01671913,0.8186814,0.018323066,0.020852143,0.017936628,0.013973233
aug_train_030s_5600-363,0.017190026,0.021064764,0.029526332,0.021869538,0.020403642,0.023040466,0.756589,0.01901333,0.022709036,0.026067425,0.021414235,0.021112243
qtz_train_003s_4760-591,0.6232867,0.03644436,0.03841739,0.032306112,0.031922054,0.03576841,0.029081833,0.03332581,0.031077204,0.046862792,0.032195304,0.029312005
ms_train_015s_6400-6360,0.020512538,0.020670384,0.01910481,0.016721997,0.76341105,0.021097178,0.019736435,0.01968345,0.0221326,0.029233579,0.024716644,0.022979265
en_train_015s_5600-4991,0.014725621,0.016445914,0.013846878,0.016534977,0.016312819,0.015162246,0.014775954,0.8304463,0.014022551,0.018211912,0.015450136,0.014064766
cal_train_1s_2300-1526,0.017126095,0.02048054,0.024031926,0.01745534,0.016054917,0.01879366,0.017394885,0.018925423,0.020846177,0.030205442,0.7804173,0.018268337
en_train_015s_5600-3945,0.0155549785,0.015645426,0.013790206,0.014054739,0.015837012,0.013814537,0.015367499,0.8348743,0.015936676,0.016421515,0.015645243,0.013057843
aug_train_030s_5600-860,0.018227989,0.022716874,0.042344037,0.022145066,0.024584599,0.025024898,0.7067901,0.025991827,0.026618725,0.032083336,0.028121151,0.025351323
albite_train_015s_5250-10,0.016019372,0.6766732,0.02073309,0.024542281,0.019968266,0.022182276,0.022202026,0.024089742,0.01876684,0.103316285,0.025945203,0.025561366
albite_train_015s_5250-3909,0.016234849,0.752448,0.017940365,0.021222105,0.019320814,0.019572519,0.01827906,0.02134574,0.019862283,0.05072899,0.022995569,0.020049613
ms_train_015s_6400-3778,0.018437566,0.021951837,0.015784288,0.019087903,0.7700933,0.021176111,0.018082166,0.01995734,0.022514036,0.025217917,0.025418418,0.022279032
an_train_015s_5600-1580,0.017630355,0.021936022,0.01939698,0.028606191,0.019761236,0.021691838,0.02057905,0.020002853,0.7553728,0.030491782,0.024242155,0.020288708
fo_train_030s_5040-1786,0.013819493,0.017550625,0.018968035,0.015833369,0.018310832,0.80232173,0.017120421,0.017605513,0.020314153,0.022867694,0.016785495,0.018502798
ms_train_015s_6400-6003,0.021004843,0.020244194,0.015202941,0.016261846,0.7678927,0.02050238,0.018724922,0.019335147,0.022928173,0.03256487,0.023380423,0.021957489
mc_train_015s_5600-2904,0.022212239,0.021533247,0.036332745,0.01890746,0.026235271,0.023668163,0.030718677,0.029223574,0.029378803,0.7001053,0.03237805,0.029306488
qtz_train_003s_4760-4355,0.63377833,0.035396315,0.034790125,0.03198852,0.03268483,0.03482631,0.031113159,0.03083999,0.035241544,0.036626626,0.033119913,0.029594272
ms_train_015s_6400-4434,0.019906063,0.0211306,0.018757273,0.018224003,0.7582403,0.021381091,0.019646708,0.020005237,0.025095139,0.029390186,0.026461644,0.021761628
ms_train_015s_6400-1766,0.022274131,0.022140305,0.01770367,0.022226192,0.74156725,0.022969319,0.020883294,0.022052048,0.025972739,0.03024671,0.027998207,0.023965951
bt_train_015s_5600-4308,0.033104435,0.029779647,0.03110631,0.6588147,0.029284164,0.029785581,0.024916958,0.03164221,0.03718114,0.03777209,0.030536707,0.026076145
bt_train_120s_1225-940,0.020362781,0.02146482,0.01485946,0.7686666,0.026045376,0.020147022,0.012268483,0.021416657,0.025370402,0.025995906,0.023364497,0.020038093
qtz_train_003s_1148-800,0.62271655,0.034255993,0.038209908,0.036211856,0.030767191,0.035087034,0.029938065,0.03298742,0.035176046,0.039558467,0.035559256,0.029532315
an_train_015s_5600-412,0.019515507,0.021820525,0.020729404,0.03034695,0.022843422,0.02466743,0.02621544,0.023435673,0.7280584,0.033571877,0.027007196,0.021788258
en_train_015s_5600-4097,0.015396229,0.016620908,0.013180096,0.017305184,0.01601896,0.0149590885,0.014567314,0.8287692,0.014395237,0.0191817,0.015759233,0.013846854
hb_train_120s_1225_01-893,0.021400638,0.03137913,0.30476213,0.032713093,0.040514804,0.03689491,0.03153834,0.03690429,0.03457895,0.35528412,0.034911543,0.039118078
albite_train_015s_5250-1124,0.017409699,0.7467413,0.014980136,0.020973386,0.018849775,0.017144807,0.020848697,0.020759743,0.019792516,0.059157223,0.023673182,0.01966949
cal_train_1s_2732-1911,0.015925078,0.017037498,0.02010214,0.016019305,0.014546823,0.015379353,0.016450675,0.018123249,0.01938618,0.022906402,0.80746657,0.016656723
qtz_train_003s_4760-4691,0.63569057,0.03465103,0.032629542,0.0342332,0.031913918,0.03411557,0.02869472,0.033081852,0.03158237,0.042967115,0.031745456,0.02869462
an_train_015s_5600-5484,0.0068170624,0.013331506,0.008558409,0.010054679,0.009897068,0.009454549,0.008892856,0.008892165,0.8907574,0.014550272,0.0079700025,0.010823941
qtz_train_003s_4760-1092,0.6390396,0.035353757,0.033394232,0.032383397,0.031171294,0.03382941,0.02874532,0.03219428,0.03151553,0.042237476,0.032072295,0.02806341
ms_train_015s_6400-4289,0.022804106,0.02341587,0.01649982,0.018446568,0.7394089,0.022997027,0.021373969,0.023585241,0.029512903,0.028804213,0.029180912,0.023970509
qtz_train_003s_4760-670,0.6296622,0.034936324,0.03782925,0.029706929,0.031646613,0.034906317,0.030015878,0.032669988,0.03236019,0.042307608,0.034914676,0.029044075
qtz_train_003s_1148-693,0.6090912,0.03614072,0.036843363,0.04067818,0.031074947,0.03690182,0.031891644,0.03373053,0.033951618,0.040821873,0.038705762,0.030168401
hb_train_120s_1225_02-75,0.0071958657,0.010671375,0.8814555,0.010161854,0.0106283575,0.011018656,0.015355207,0.010246919,0.008727553,0.007106984,0.017530628,0.009901004
bt_train_015s_5600-3134,0.04812559,0.035581436,0.044095125,0.5805813,0.033736188,0.038127292,0.030624887,0.03704796,0.046873607,0.0406537,0.034433134,0.030119788
ms_train_015s_6400-2018,0.022071386,0.023602221,0.019952709,0.022257641,0.7329124,0.02254043,0.021359745,0.021342233,0.025011199,0.035443112,0.028722707,0.024784165
fo_train_030s_5040-1483,0.013595495,0.015444876,0.013976361,0.013009176,0.014267687,0.84363645,0.012582331,0.014389014,0.013437924,0.01627387,0.015304404,0.0140822735
ms_train_015s_6400-6126,0.019278629,0.022259787,0.020467991,0.017632542,0.74592066,0.025369657,0.022087349,0.0206425,0.026044445,0.03002894,0.026929323,0.023338124
qtz_train_003s_4760-2448,0.63111854,0.036103815,0.034786936,0.034173276,0.03345814,0.033905845,0.028398074,0.03338377,0.03186947,0.041892882,0.031748563,0.029160723
an_train_015s_5600-5002,0.010148254,0.013325249,0.012634453,0.011623757,0.012666973,0.012980602,0.014792411,0.012464211,0.8509912,0.020454004,0.014729934,0.013188953
ms_train_015s_6400-2160,0.018263508,0.020507496,0.0167056,0.020564703,0.76974016,0.02024429,0.018558597,0.019924222,0.022224892,0.028277345,0.023017712,0.0219715
an_train_015s_5600-4923,0.007743363,0.016292298,0.0099790245,0.01578296,0.012374838,0.012651529,0.014531862,0.011061517,0.8588567,0.015135776,0.01246985,0.013120314
qtz_train_015s_625-433,0.73075235,0.024689605,0.030556044,0.01563548,0.022625145,0.0274373,0.02585392,0.020128071,0.023098739,0.028613383,0.022740964,0.027869089
en_train_015s_5600-4311,0.021729749,0.020455478,0.016327966,0.025827346,0.01982311,0.02048526,0.018748147,0.77462983,0.020437885,0.023000535,0.021188816,0.017345782
aug_train_030s_5600-4348,0.01504803,0.017351791,0.021210315,0.019106122,0.019399216,0.019867033,0.7822412,0.018784005,0.021462223,0.022553224,0.022880584,0.020096168
cal_train_1s_2300-266,0.017121632,0.016131472,0.023723552,0.01702668,0.015281276,0.017173136,0.016989954,0.01669199,0.021106845,0.03293363,0.7875966,0.018223241
aug_train_030s_5600-1813,0.013442275,0.01618769,0.013695123,0.016503435,0.015124521,0.01540484,0.83569443,0.014851668,0.01486459,0.015966376,0.015039709,0.013225349
cal_train_1s_2732-2541,0.014956982,0.019317113,0.020015359,0.018099222,0.015630025,0.016627152,0.016163537,0.018350357,0.01808907,0.020038264,0.8063487,0.01636432
qtz_train_005s_1000-59,0.71574336,0.029834138,0.026174182,0.023138374,0.025350573,0.026501067,0.025104504,0.02603396,0.023966072,0.028148236,0.026219362,0.023786152
an_train_015s_5600-593,0.014233225,0.017952228,0.016157616,0.024264062,0.017454775,0.017990094,0.019538032,0.015770765,0.7758378,0.04114555,0.020146357,0.019509459
ms_train_015s_6400-5725,0.020382883,0.023250971,0.02078113,0.021105887,0.756579,0.022204101,0.020259019,0.02079286,0.022122193,0.0251909,0.025538761,0.02179237
albite_train_015s_5250-290,0.017423863,0.7180765,0.022489665,0.022189455,0.0194537,0.019604731,0.016227296,0.022202298,0.013783962,0.081348985,0.026704729,0.020494955
hb_train_015s_2500-1949,0.05779696,0.026872853,0.31733185,0.030708825,0.052299492,0.045221277,0.06077805,0.045336787,0.058160294,0.20101224,0.05462123,0.049860198
qtz_train_015s_625-234,0.7149101,0.02556348,0.028873887,0.01721708,0.026018854,0.026117846,0.030043544,0.022910694,0.028492238,0.023163788,0.025514847,0.031173648
fo_train_030s_5040-3896,0.01329802,0.015550923,0.015177346,0.012726932,0.014375085,0.83842295,0.013443461,0.015352906,0.017080354,0.0143673895,0.015411883,0.014792772
cal_train_1s_2300-1406,0.016015822,0.016937964,0.015972342,0.018237695,0.016625596,0.017295936,0.022550179,0.017925,0.018530391,0.027535813,0.79404473,0.018328575
an_train_015s_5600-3539,0.010342857,0.013795014,0.008318279,0.012701928,0.010670406,0.011608752,0.013187739,0.013341162,0.86540526,0.0172811,0.011243024,0.0121044675
an_train_015s_5600-5514,0.012597466,0.015552943,0.013571861,0.013675529,0.015198405,0.016333055,0.016914336,0.015691865,0.82733566,0.023969334,0.013794286,0.015365314
gyp_train_12s_3336-1422,0.008320814,0.013189053,0.011986224,0.012975614,0.015340843,0.01372403,0.013947132,0.01574202,0.017947065,0.013911008,0.015345292,0.84757084
fo_train_030s_5040-3137,0.012945326,0.01599566,0.015109627,0.013462434,0.014498422,0.8410079,0.013314026,0.014631789,0.015255707,0.014933871,0.014695791,0.014149553
albite_train_015s_5250-852,0.014119168,0.76730996,0.015815403,0.022782445,0.01830539,0.017744869,0.018295933,0.019545285,0.015679032,0.05044727,0.02118843,0.018766686
gyp_train_15s_1680-554,0.009241347,0.009322476,0.0050681336,0.010656555,0.011139185,0.010677679,0.010469452,0.010731111,0.010134058,0.011564052,0.012423022,0.8885729
qtz_train_003s-1599-1008,0.6724107,0.03321171,0.02965241,0.023805832,0.029140836,0.0313234,0.02896415,0.030134661,0.030552227,0.034648526,0.030217618,0.025937844
mc_train_015s_5600-4329,0.018717699,0.022667428,0.06770828,0.023867764,0.029521836,0.027239775,0.024862071,0.026364427,0.026782166,0.6766633,0.024831058,0.03077427
hb_train_015s_2500-282,0.017710244,0.01906449,0.7775386,0.02374887,0.01795528,0.01982745,0.023367126,0.020758642,0.020852191,0.022906281,0.018538922,0.017732032
hb_train_120s_1225_02-319,0.00847807,0.009864222,0.89196265,0.006658201,0.011925868,0.009274617,0.013054232,0.008109191,0.007821791,0.0064600892,0.017044133,0.009346921
ms_train_015s_6400-4320,0.020066224,0.02039676,0.016360862,0.016845645,0.764647,0.02103396,0.020244116,0.021662291,0.02230248,0.028300758,0.025051463,0.023088396
qtz_train_003s-1599-1583,0.6786929,0.032903817,0.031391613,0.023288073,0.02861629,0.030465566,0.029303046,0.028624862,0.027704902,0.033319183,0.030014107,0.025675714
cal_train_1s_2732-1748,0.012246823,0.014043148,0.010624846,0.01324918,0.012406509,0.014339352,0.01534191,0.01400612,0.014074608,0.022698786,0.8427673,0.01420145
qtz_train_003s_4760-4188,0.63200206,0.03676544,0.035431772,0.03291383,0.03194699,0.03453909,0.02950433,0.032053605,0.032535862,0.039592408,0.033838447,0.028876169
aug_train_030s_5600-721,0.01850529,0.023530193,0.033970278,0.031196281,0.026664883,0.024877219,0.69799966,0.024135752,0.023689583,0.04056116,0.028947558,0.025922116
bt_train_015s_5600-4760,0.012478014,0.017309096,0.01260177,0.8254562,0.016119417,0.016259223,0.016438052,0.01671652,0.01670262,0.019675193,0.015490575,0.014753209
qtz_train_003s_4760-1608,0.62785894,0.035187244,0.032266177,0.031978507,0.03372768,0.036350172,0.030713743,0.03255702,0.03565802,0.04106851,0.033287827,0.029346185
qtz_train_003s_4760-786,0.63782555,0.03475533,0.030776067,0.030499073,0.03215211,0.034027282,0.031018948,0.033173606,0.034923118,0.040648215,0.03179978,0.028400926
an_train_015s_5600-5534,0.016645866,0.020699743,0.01683044,0.025610084,0.020354738,0.019999359,0.018845335,0.020975197,0.76858723,0.02724478,0.024340484,0.019866722
an_train_015s_5600-395,0.028402582,0.030385075,0.03711112,0.0381836,0.037004694,0.036279324,0.046301603,0.030712888,0.52550447,0.112640575,0.03693732,0.040536787
bt_train_015s_5600-2933,0.03270196,0.029164018,0.031420074,0.6666112,0.027361412,0.030905986,0.026415141,0.030077696,0.033875335,0.037497155,0.028867815,0.025102204
bt_train_120s_1225-939,0.01111728,0.016393514,0.023799969,0.8181999,0.013838859,0.015487488,0.018695233,0.014621259,0.0198534,0.014548368,0.01834153,0.015103331
fo_train_030s_5040-1151,0.012849642,0.014851104,0.012930209,0.013801005,0.013716733,0.84420073,0.0131128235,0.01449927,0.01420422,0.0167812,0.014889209,0.014163808
bt_train_015s_5600-1080,0.02033538,0.024483932,0.025860995,0.72884,0.02232285,0.023677986,0.019844249,0.026001353,0.03359015,0.029690614,0.022839993,0.022512509
aug_train_030s_5600-3871,0.019723218,0.023652093,0.028502593,0.02796097,0.021850942,0.023423022,0.7393289,0.023376176,0.021907294,0.02624019,0.023001442,0.021033043
qtz_train_005s_1000-76,0.7198205,0.028233476,0.024053883,0.021132628,0.02443186,0.027037697,0.02491389,0.026618429,0.021620378,0.029886475,0.027732542,0.024518294
qtz_train_015s_625-50,0.7386936,0.023266608,0.023158653,0.016764974,0.024967235,0.024178665,0.025692325,0.020557484,0.012660386,0.03813303,0.02511552,0.026811514
en_train_015s_5600-1904,0.013900442,0.01564999,0.012706378,0.014503633,0.01563271,0.014423038,0.014691071,0.8364584,0.015749946,0.017525217,0.015240521,0.013518556
an_train_015s_5600-4139,0.016330667,0.019614425,0.019857801,0.022736914,0.01824001,0.019409666,0.0177699,0.018188952,0.78299046,0.026369968,0.019965926,0.018525358
ms_train_015s_6400-5055,0.02677518,0.022993224,0.024615668,0.019290732,0.7121111,0.026406221,0.02583109,0.02347956,0.03371063,0.033247054,0.026321955,0.025217641
ms_train_015s_6400-6329,0.021102294,0.021040402,0.01664393,0.018163702,0.7543371,0.021651253,0.021962835,0.019372547,0.026337758,0.031247932,0.025193444,0.022946807
albite_train_015s_5250-3698,0.016070602,0.75050646,0.022225969,0.02517092,0.018826839,0.018873552,0.018524468,0.017227909,0.021316081,0.050066747,0.020849291,0.020341238
an_train_015s_5600-2053,0.008739562,0.0129504,0.008878943,0.01056933,0.011005137,0.011419586,0.012161472,0.012105213,0.8711993,0.016257731,0.012213309,0.012499995
en_train_015s_5600-5128,0.015894324,0.017349705,0.016974,0.01816196,0.016573478,0.015856318,0.01419326,0.8194583,0.014619287,0.020514224,0.016202524,0.014202637
an_train_015s_5600-2224,0.0765978,0.04283318,0.05010653,0.050952975,0.04053522,0.041810922,0.03431129,0.041366108,0.5056195,0.042140123,0.037533633,0.036192745
bt_train_120s_1225-815,0.046878744,0.035925534,0.03222267,0.6083664,0.051480114,0.028585259,0.012185953,0.020188417,0.041935954,0.044548396,0.04877162,0.028911017
mc_train_015s_5600-2845,0.05583768,0.034225397,0.05712194,0.03609832,0.053055897,0.042920567,0.07703028,0.044610284,0.04209638,0.4556413,0.04734514,0.05401671
bt_train_015s_5600-1673,0.03162316,0.024749067,0.034209736,0.6972237,0.027009862,0.023834936,0.023486504,0.024956144,0.034383975,0.032347534,0.024322364,0.021852886
bt_train_015s_5600-2002,0.017669128,0.023533741,0.019944452,0.76957256,0.019737775,0.021048049,0.023081204,0.021031564,0.022238256,0.021133617,0.021832721,0.019176912
qtz_train_003s_4760-4171,0.63839513,0.035771534,0.033297732,0.03302452,0.03266603,0.033843618,0.030613953,0.031164907,0.030013058,0.042114154,0.03030477,0.02879061
albite_train_015s_5250-3499,0.015486152,0.75352246,0.016951883,0.02280049,0.01732207,0.019561788,0.020540686,0.022942994,0.019838916,0.050100744,0.021696143,0.01923582
hb_train_015s_2500-2055,0.018674957,0.020860502,0.721933,0.019408708,0.024423247,0.02489539,0.031023728,0.025083331,0.021539673,0.0423417,0.025585052,0.024230804
en_train_015s_5600-4055,0.020369537,0.021477973,0.02263009,0.020328881,0.020490047,0.02033686,0.019937083,0.76376814,0.023010928,0.024226552,0.024408527,0.019015403
en_train_015s_5600-3741,0.013679959,0.0150985615,0.012743502,0.013617311,0.014830766,0.013391857,0.012987937,0.8456867,0.013817599,0.0171822,0.01423087,0.012732805
aug_train_030s_5600-693,0.01796106,0.0315366,0.018823532,0.03139108,0.016372235,0.019395342,0.7731529,0.020098405,0.012693976,0.016599558,0.024574544,0.01740073
gyp_train_15s_1680-860,0.008720784,0.008363071,0.0059610177,0.0092178825,0.009367705,0.010028137,0.008437662,0.010526484,0.010044163,0.009802451,0.010559826,0.89897084
mc_train_015s_5600-5139,0.0149163185,0.02254002,0.06972207,0.028408404,0.030461444,0.026411744,0.03074092,0.028084667,0.040914353,0.6484446,0.030278126,0.029077329
bt_train_120s_1225-1045,0.015466162,0.018348578,0.029639348,0.78163797,0.019320456,0.015512731,0.01904156,0.018321702,0.025783975,0.016760383,0.019351864,0.02081526
ms_train_015s_6400-351,0.023502821,0.025189338,0.024061665,0.022729488,0.71376276,0.026240442,0.022204364,0.024227275,0.028994957,0.033678982,0.029548097,0.02585973
an_train_015s_5600-1565,0.0116782375,0.01749088,0.011653694,0.0126090385,0.01474887,0.01371389,0.01946165,0.014006182,0.83703,0.020577705,0.012897434,0.014132467
fo_train_030s_5040-2799,0.014735759,0.018187068,0.014932974,0.01561523,0.01497503,0.82299274,0.014467533,0.016537732,0.017180858,0.0160213,0.019767106,0.014586655
mc_train_015s_5600-357,0.015128615,0.015680144,0.010156446,0.011478481,0.013831892,0.013675127,0.017632013,0.013869412,0.009322204,0.84908694,0.015920201,0.0142184375
an_train_015s_5600-1591,0.011075606,0.015952889,0.010250375,0.020536922,0.013242257,0.016150193,0.014176335,0.014504984,0.83574724,0.020341376,0.013902239,0.014119585
aug_train_030s_5600-439,0.016877636,0.022834605,0.030674603,0.021222109,0.023020612,0.02260523,0.73984015,0.023586178,0.02537165,0.027449498,0.023840517,0.022677148
